Gender,Rate,Age Next Birthday,Loan Term,Premium Rate
M,0.04,65,17,134.14
M,0.03,20,17,4.89
M,0.03,21,17,4.89
M,0.03,22,17,4.89
M,0.03,23,17,4.89
M,0.03,24,17,4.89
M,0.03,25,17,4.89
M,0.03,26,17,4.89
M,0.03,27,17,4.94
M,0.03,28,17,5.17
M,0.03,29,17,5.45
M,0.03,30,17,5.61
M,0.03,31,17,5.74
M,0.03,32,17,5.93
M,0.03,33,17,6.27
M,0.03,34,17,6.72
M,0.03,35,17,7.02
M,0.03,36,17,7.37
M,0.03,37,17,7.97
M,0.03,38,17,8.64
M,0.03,39,17,9.38
M,0.03,40,17,10.55
M,0.03,41,17,11.07
M,0.03,42,17,11.37
M,0.03,43,17,12.57
M,0.03,44,17,14.02
M,0.03,45,17,14.86
M,0.03,46,17,18.16
M,0.03,47,17,19.88
M,0.03,48,17,21.77
M,0.03,49,17,23.24
M,0.03,50,17,29.15
M,0.03,51,17,35.17
M,0.03,52,17,41.68
M,0.03,53,17,49.07
M,0.03,54,17,57.46
M,0.03,55,17,64.72
M,0.03,56,17,72.52
M,0.03,57,17,80.86
M,0.03,58,17,90.02
M,0.03,59,17,98.25
M,0.03,60,17,105.38
M,0.03,61,17,114.70
M,0.03,62,17,138.37
M,0.03,63,17,174.69
M,0.03,64,17,259.85
M,0.03,65,17,133.88
F,0.04,20,17,4.50
F,0.04,21,17,4.50
F,0.04,22,17,4.50
F,0.04,23,17,4.50
F,0.04,24,17,4.50
F,0.04,25,17,4.50
F,0.04,26,17,4.50
F,0.04,27,17,4.54
F,0.04,28,17,4.57
F,0.04,29,17,4.64
F,0.04,30,17,4.68
F,0.04,31,17,4.72
F,0.04,32,17,4.99
F,0.04,33,17,5.10
F,0.04,34,17,5.22
F,0.04,35,17,5.59
F,0.04,36,17,6.11
F,0.04,37,17,6.47
F,0.04,38,17,6.94
F,0.04,39,17,7.51
F,0.04,40,17,8.27
F,0.04,41,17,9.17
F,0.04,42,17,10.32
F,0.04,43,17,11.29
F,0.04,44,17,12.03
F,0.04,45,17,12.52
F,0.04,46,17,12.73
F,0.04,47,17,13.45
F,0.04,48,17,14.25
F,0.04,49,17,17.13
F,0.04,50,17,20.21
F,0.04,51,17,23.41
F,0.04,52,17,26.92
F,0.04,53,17,30.80
F,0.04,54,17,35.08
F,0.04,55,17,42.00
F,0.04,56,17,44.70
F,0.04,57,17,52.17
F,0.04,58,17,60.78
F,0.04,59,17,78.56
F,0.04,60,17,88.30
F,0.04,61,17,100.42
F,0.04,62,17,119.82
F,0.04,63,17,140.10
F,0.04,64,17,192.74
F,0.04,65,17,96.75
F,0.03,20,17,4.40
F,0.03,21,17,4.40
F,0.03,22,17,4.40
F,0.03,23,17,4.40
F,0.03,24,17,4.40
F,0.03,25,17,4.40
F,0.03,26,17,4.40
F,0.03,27,17,4.44
F,0.03,28,17,4.47
F,0.03,29,17,4.51
F,0.03,30,17,4.55
F,0.03,31,17,4.58
F,0.03,32,17,4.84
F,0.03,33,17,4.95
F,0.03,34,17,5.04
F,0.03,35,17,5.40
F,0.03,36,17,5.91
F,0.03,37,17,6.26
F,0.03,38,17,6.72
F,0.03,39,17,7.28
F,0.03,40,17,8.02
F,0.03,41,17,8.88
F,0.03,42,17,10.02
F,0.03,43,17,10.93
F,0.03,44,17,11.04
F,0.03,45,17,11.67
F,0.03,46,17,12.37
F,0.03,47,17,13.07
F,0.03,48,17,13.86
F,0.03,49,17,16.73
F,0.03,50,17,19.70
F,0.03,51,17,22.81
F,0.03,52,17,26.25
F,0.03,53,17,30.04
F,0.03,54,17,34.27
F,0.03,55,17,41.08
F,0.03,56,17,43.77
F,0.03,57,17,51.16
F,0.03,58,17,59.72
F,0.03,59,17,77.31
F,0.03,60,17,87.10
F,0.03,61,17,99.32
F,0.03,62,17,118.80
F,0.03,63,17,139.18
F,0.03,64,17,191.97
F,0.03,65,17,96.55
M,0.04,20,18,4.99
M,0.04,21,18,4.99
M,0.04,22,18,4.99
M,0.04,23,18,4.99
M,0.04,24,18,4.99
M,0.04,25,18,5.02
M,0.04,26,18,5.15
M,0.04,27,18,5.20
M,0.04,28,18,5.41
M,0.04,29,18,5.71
M,0.04,30,18,5.82
M,0.04,31,18,5.97
M,0.04,32,18,6.20
M,0.04,33,18,6.56
M,0.04,34,18,7.03
M,0.04,35,18,7.53
M,0.04,36,18,8.13
M,0.04,37,18,9.08
M,0.04,38,18,10.15
M,0.04,39,18,11.33
M,0.04,40,18,12.31
M,0.04,41,18,12.54
M,0.04,42,18,12.63
M,0.04,43,18,13.63
M,0.04,44,18,14.80
M,0.04,45,18,15.91
M,0.04,46,18,19.56
M,0.04,47,18,21.53
M,0.04,48,18,23.68
M,0.04,49,18,26.78
M,0.04,50,18,32.69
M,0.04,51,18,38.85
M,0.04,52,18,45.55
M,0.04,53,18,53.09
M,0.04,54,18,61.62
M,0.04,55,18,68.96
M,0.04,56,18,76.85
M,0.04,57,18,85.15
M,0.04,58,18,94.26
M,0.04,59,18,102.46
M,0.04,60,18,108.78
M,0.04,61,18,117.88
M,0.04,62,18,141.21
M,0.04,63,18,177.13
M,0.04,64,18,261.95
M,0.04,65,18,134.70
M,0.03,20,18,4.89
M,0.03,21,18,4.89
M,0.03,22,18,4.89
M,0.03,23,18,4.89
M,0.03,24,18,4.89
M,0.03,25,18,4.89
M,0.03,26,18,5.02
M,0.03,27,18,5.06
M,0.03,28,18,5.26
M,0.03,29,18,5.54
M,0.03,30,18,5.64
M,0.03,31,18,5.78
M,0.03,32,18,5.98
M,0.03,33,18,6.32
M,0.03,34,18,6.76
M,0.03,35,18,7.11
M,0.03,36,18,7.52
M,0.03,37,18,8.24
M,0.03,38,18,9.04
M,0.03,39,18,9.91
M,0.03,40,18,10.87
M,0.03,41,18,11.43
M,0.03,42,18,11.71
M,0.03,43,18,12.90
M,0.03,44,18,14.31
M,0.03,45,18,15.36
M,0.03,46,18,18.90
M,0.03,47,18,20.79
M,0.03,48,18,22.87
M,0.03,49,18,25.87
M,0.03,50,18,31.68
M,0.03,51,18,37.74
M,0.03,52,18,44.34
M,0.03,53,18,51.82
M,0.03,54,18,60.27
M,0.03,55,18,67.48
M,0.03,56,18,75.21
M,0.03,57,18,83.36
M,0.03,58,18,92.31
M,0.03,59,18,100.32
M,0.03,60,18,107.16
M,0.03,61,18,116.26
M,0.03,62,18,139.76
M,0.03,63,18,175.92
M,0.03,64,18,260.96
M,0.03,65,18,134.44
F,0.04,20,18,4.49
F,0.04,21,18,4.49
F,0.04,22,18,4.49
F,0.04,23,18,4.49
F,0.04,24,18,4.49
F,0.04,25,18,4.49
F,0.04,26,18,4.49
F,0.04,27,18,4.54
F,0.04,28,18,4.61
F,0.04,29,18,4.66
F,0.04,30,18,4.71
F,0.04,31,18,4.77
F,0.04,32,18,5.06
F,0.04,33,18,5.19
F,0.04,34,18,5.34
F,0.04,35,18,5.73
F,0.04,36,18,6.25
F,0.04,37,18,6.62
F,0.04,38,18,7.08
F,0.04,39,18,7.66
F,0.04,40,18,8.44
F,0.04,41,18,9.38
F,0.04,42,18,10.54
F,0.04,43,18,12.13
F,0.04,44,18,12.59
F,0.04,45,18,13.44
F,0.04,46,18,13.70
F,0.04,47,18,13.96
F,0.04,48,18,14.99
F,0.04,49,18,19.11
F,0.04,50,18,22.21
F,0.04,51,18,25.49
F,0.04,52,18,28.98
F,0.04,53,18,32.86
F,0.04,54,18,37.15
F,0.04,55,18,44.10
F,0.04,56,18,46.68
F,0.04,57,18,54.15
F,0.04,58,18,62.77
F,0.04,59,18,80.62
F,0.04,60,18,90.27
F,0.04,61,18,102.30
F,0.04,62,18,121.55
F,0.04,63,18,141.32
F,0.04,64,18,194.10
F,0.04,65,18,97.46
F,0.03,20,18,4.39
F,0.03,21,18,4.39
F,0.03,22,18,4.39
F,0.03,23,18,4.39
F,0.03,24,18,4.39
F,0.03,25,18,4.39
F,0.03,26,18,4.39
F,0.03,27,18,4.44
F,0.03,28,18,4.48
F,0.03,29,18,4.53
F,0.03,30,18,4.57
F,0.03,31,18,4.62
F,0.03,32,18,4.89
F,0.03,33,18,5.01
F,0.03,34,18,5.15
F,0.03,35,18,5.52
F,0.03,36,18,6.04
F,0.03,37,18,6.40
F,0.03,38,18,6.87
F,0.03,39,18,7.44
F,0.03,40,18,8.20
F,0.03,41,18,9.11
F,0.03,42,18,10.25
F,0.03,43,18,11.14
F,0.03,44,18,11.74
F,0.03,45,18,12.20
F,0.03,46,18,12.66
F,0.03,47,18,13.57
F,0.03,48,18,14.57
F,0.03,49,18,18.64
F,0.03,50,18,21.65
F,0.03,51,18,24.84
F,0.03,52,18,28.27
F,0.03,53,18,32.07
F,0.03,54,18,36.29
F,0.03,55,18,43.15
F,0.03,56,18,45.73
F,0.03,57,18,53.13
F,0.03,58,18,61.67
F,0.03,59,18,79.36
F,0.03,60,18,89.07
F,0.03,61,18,101.18
F,0.03,62,18,120.53
F,0.03,63,18,140.39
F,0.03,64,18,193.35
F,0.03,65,18,97.27
M,0.04,20,19,4.99
M,0.04,21,19,4.99
M,0.04,22,19,4.99
M,0.04,23,19,4.99
M,0.04,24,19,5.02
M,0.04,25,19,5.15
M,0.04,26,19,5.32
M,0.04,27,19,5.34
M,0.04,28,19,5.55
M,0.04,29,19,5.82
M,0.04,30,19,5.92
M,0.04,31,19,6.05
M,0.04,32,19,6.28
M,0.04,33,19,6.66
M,0.04,34,19,7.15
M,0.04,35,19,7.61
M,0.04,36,19,8.19
M,0.04,37,19,9.15
M,0.04,38,19,10.20
M,0.04,39,19,11.39
M,0.04,40,19,12.34
M,0.04,41,19,12.59
M,0.04,42,19,12.74
M,0.04,43,19,13.85
M,0.04,44,19,15.10
M,0.04,45,19,16.41
M,0.04,46,19,20.35
M,0.04,47,19,22.51
M,0.04,48,19,25.90
M,0.04,49,19,29.24
M,0.04,50,19,35.02
M,0.04,51,19,41.25
M,0.04,52,19,48.00
M,0.04,53,19,55.62
M,0.04,54,19,64.24
M,0.04,55,19,71.50
M,0.04,56,19,79.33
M,0.04,57,19,87.43
M,0.04,58,19,96.39
M,0.04,59,19,104.34
M,0.04,60,19,110.41
M,0.04,61,19,119.29
M,0.04,62,19,142.44
M,0.04,63,19,178.22
M,0.04,64,19,262.94
M,0.04,65,19,135.20
M,0.03,20,19,4.89
M,0.03,21,19,4.89
M,0.03,22,19,4.89
M,0.03,23,19,4.89
M,0.03,24,19,4.89
M,0.03,25,19,5.02
M,0.03,26,19,5.18
M,0.03,27,19,5.18
M,0.03,28,19,5.37
M,0.03,29,19,5.63
M,0.03,30,19,5.73
M,0.03,31,19,5.83
M,0.03,32,19,6.05
M,0.03,33,19,6.39
M,0.03,34,19,6.86
M,0.03,35,19,7.23
M,0.03,36,19,7.71
M,0.03,37,19,8.55
M,0.03,38,19,9.48
M,0.03,39,19,10.51
M,0.03,40,19,11.23
M,0.03,41,19,11.84
M,0.03,42,19,12.08
M,0.03,43,19,13.26
M,0.03,44,19,14.60
M,0.03,45,19,15.86
M,0.03,46,19,19.66
M,0.03,47,19,21.74
M,0.03,48,19,25.02
M,0.03,49,19,28.26
M,0.03,50,19,33.93
M,0.03,51,19,40.06
M,0.03,52,19,46.74
M,0.03,53,19,54.29
M,0.03,54,19,62.85
M,0.03,55,19,69.99
M,0.03,56,19,77.66
M,0.03,57,19,85.61
M,0.03,58,19,94.41
M,0.03,59,19,102.18
M,0.03,60,19,108.79
M,0.03,61,19,117.67
M,0.03,62,19,141.02
M,0.03,63,19,177.02
M,0.03,64,19,261.96
M,0.03,65,19,134.94
F,0.04,20,19,4.48
F,0.04,21,19,4.48
F,0.04,22,19,4.48
F,0.04,23,19,4.48
F,0.04,24,19,4.48
F,0.04,25,19,4.48
F,0.04,26,19,4.48
F,0.04,27,19,4.57
F,0.04,28,19,4.62
F,0.04,29,19,4.69
F,0.04,30,19,4.77
F,0.04,31,19,4.84
F,0.04,32,19,5.16
F,0.04,33,19,5.30
F,0.04,34,19,5.47
F,0.04,35,19,5.86
F,0.04,36,19,6.41
F,0.04,37,19,6.78
F,0.04,38,19,7.25
F,0.04,39,19,7.81
F,0.04,40,19,8.64
F,0.04,41,19,9.60
F,0.04,42,19,10.77
F,0.04,43,19,12.71
F,0.04,44,19,12.88
F,0.04,45,19,13.08
F,0.04,46,19,13.34
F,0.04,47,19,14.48
F,0.04,48,19,16.43
F,0.04,49,19,20.89
F,0.04,50,19,24.00
F,0.04,51,19,27.33
F,0.04,52,19,30.86
F,0.04,53,19,34.73
F,0.04,54,19,39.03
F,0.04,55,19,46.04
F,0.04,56,19,48.51
F,0.04,57,19,55.99
F,0.04,58,19,64.58
F,0.04,59,19,82.52
F,0.04,60,19,92.12
F,0.04,61,19,104.05
F,0.04,62,19,123.15
F,0.04,63,19,142.43
F,0.04,64,19,195.41
F,0.04,65,19,98.19
F,0.03,20,19,4.38
F,0.03,21,19,4.38
F,0.03,22,19,4.38
F,0.03,23,19,4.38
F,0.03,24,19,4.38
F,0.03,25,19,4.38
F,0.03,26,19,4.38
F,0.03,27,19,4.44
F,0.03,28,19,4.49
F,0.03,29,19,4.55
F,0.03,30,19,4.61
F,0.03,31,19,4.66
F,0.03,32,19,4.97
F,0.03,33,19,5.11
F,0.03,34,19,5.25
F,0.03,35,19,5.65
F,0.03,36,19,6.18
F,0.03,37,19,6.56
F,0.03,38,19,7.02
F,0.03,39,19,7.61
F,0.03,40,19,8.40
F,0.03,41,19,9.35
F,0.03,42,19,10.35
F,0.03,43,19,11.23
F,0.03,44,19,11.64
F,0.03,45,19,11.78
F,0.03,46,19,12.97
F,0.03,47,19,14.08
F,0.03,48,19,15.98
F,0.03,49,19,20.36
F,0.03,50,19,23.39
F,0.03,51,19,26.67
F,0.03,52,19,30.11
F,0.03,53,19,33.91
F,0.03,54,19,38.15
F,0.03,55,19,45.05
F,0.03,56,19,47.53
F,0.03,57,19,54.95
F,0.03,58,19,63.48
F,0.03,59,19,81.26
F,0.03,60,19,90.92
F,0.03,61,19,102.95
F,0.03,62,19,122.13
F,0.03,63,19,141.53
F,0.03,64,19,194.66
F,0.03,65,19,97.99
M,0.04,20,20,4.98
M,0.04,21,20,4.98
M,0.04,22,20,4.98
M,0.04,23,20,5.01
M,0.04,24,20,5.14
M,0.04,25,20,5.31
M,0.04,26,20,5.49
M,0.04,27,20,5.60
M,0.04,28,20,5.70
M,0.04,29,20,5.96
M,0.04,30,20,6.04
M,0.04,31,20,6.13
M,0.04,32,20,6.39
M,0.04,33,20,6.77
M,0.04,34,20,7.28
M,0.04,35,20,7.73
M,0.04,36,20,8.27
M,0.04,37,20,9.23
M,0.04,38,20,10.30
M,0.04,39,20,11.46
M,0.04,40,20,12.37
M,0.04,41,20,13.14
M,0.04,42,20,13.69
M,0.04,43,20,14.06
M,0.04,44,20,15.39
M,0.04,45,20,16.92
M,0.04,46,20,21.16
M,0.04,47,20,24.39
M,0.04,48,20,27.83
M,0.04,49,20,31.50
M,0.04,50,20,37.12
M,0.04,51,20,43.40
M,0.04,52,20,50.24
M,0.04,53,20,57.92
M,0.04,54,20,66.61
M,0.04,55,20,73.84
M,0.04,56,20,81.59
M,0.04,57,20,89.53
M,0.04,58,20,98.33
M,0.04,59,20,106.07
M,0.04,60,20,111.91
M,0.04,61,20,120.60
M,0.04,62,20,143.61
M,0.04,63,20,179.24
M,0.04,64,20,263.86
M,0.04,65,20,135.69
M,0.03,20,20,4.88
M,0.03,21,20,4.88
M,0.03,22,20,4.88
M,0.03,23,20,4.88
M,0.03,24,20,5.01
M,0.03,25,20,5.17
M,0.03,26,20,5.33
M,0.03,27,20,5.42
M,0.03,28,20,5.51
M,0.03,29,20,5.75
M,0.03,30,20,5.82
M,0.03,31,20,5.90
M,0.03,32,20,6.14
M,0.03,33,20,6.48
M,0.03,34,20,6.95
M,0.03,35,20,7.40
M,0.03,36,20,7.95
M,0.03,37,20,8.91
M,0.03,38,20,9.99
M,0.03,39,20,10.79
M,0.03,40,20,11.62
M,0.03,41,20,12.09
M,0.03,42,20,12.50
M,0.03,43,20,13.63
M,0.03,44,20,14.90
M,0.03,45,20,16.35
M,0.03,46,20,20.45
M,0.03,47,20,23.55
M,0.03,48,20,26.87
M,0.03,49,20,30.42
M,0.03,50,20,35.94
M,0.03,51,20,42.15
M,0.03,52,20,48.92
M,0.03,53,20,56.54
M,0.03,54,20,65.19
M,0.03,55,20,72.28
M,0.03,56,20,79.90
M,0.03,57,20,87.70
M,0.03,58,20,96.33
M,0.03,59,20,103.91
M,0.03,60,20,110.29
M,0.03,61,20,118.98
M,0.03,62,20,142.18
M,0.03,63,20,178.04
M,0.03,64,20,262.89
M,0.03,65,20,135.45
F,0.04,20,20,4.47
F,0.04,21,20,4.47
F,0.04,22,20,4.47
F,0.04,23,20,4.47
F,0.04,24,20,4.47
F,0.04,25,20,4.47
F,0.04,26,20,4.50
F,0.04,27,20,4.51
F,0.04,28,20,4.53
F,0.04,29,20,4.58
F,0.04,30,20,4.65
F,0.04,31,20,4.92
F,0.04,32,20,5.25
F,0.04,33,20,5.43
F,0.04,34,20,5.62
F,0.04,35,20,6.04
F,0.04,36,20,6.56
F,0.04,37,20,6.95
F,0.04,38,20,7.42
F,0.04,39,20,7.98
F,0.04,40,20,8.84
F,0.04,41,20,9.84
F,0.04,42,20,11.02
F,0.04,43,20,13.02
F,0.04,44,20,13.20
F,0.04,45,20,13.43
F,0.04,46,20,13.67
F,0.04,47,20,15.64
F,0.04,48,20,17.71
F,0.04,49,20,22.47
F,0.04,50,20,25.62
F,0.04,51,20,29.03
F,0.04,52,20,32.56
F,0.04,53,20,36.44
F,0.04,54,20,40.78
F,0.04,55,20,47.80
F,0.04,56,20,50.22
F,0.04,57,20,57.70
F,0.04,58,20,66.29
F,0.04,59,20,84.31
F,0.04,60,20,93.83
F,0.04,61,20,105.70
F,0.04,62,20,124.67
F,0.04,63,20,143.54
F,0.04,64,20,196.63
F,0.04,65,20,98.90
F,0.03,20,20,4.37
F,0.03,21,20,4.37
F,0.03,22,20,4.37
F,0.03,23,20,4.37
F,0.03,24,20,4.37
F,0.03,25,20,4.37
F,0.03,26,20,4.37
F,0.03,27,20,4.38
F,0.03,28,20,4.39
F,0.03,29,20,4.42
F,0.03,30,20,4.47
F,0.03,31,20,4.73
F,0.03,32,20,5.06
F,0.03,33,20,5.21
F,0.03,34,20,5.39
F,0.03,35,20,5.81
F,0.03,36,20,6.33
F,0.03,37,20,6.72
F,0.03,38,20,7.21
F,0.03,39,20,7.78
F,0.03,40,20,8.62
F,0.03,41,20,9.60
F,0.03,42,20,10.75
F,0.03,43,20,11.52
F,0.03,44,20,11.90
F,0.03,45,20,12.06
F,0.03,46,20,13.30
F,0.03,47,20,15.21
F,0.03,48,20,17.24
F,0.03,49,20,21.91
F,0.03,50,20,24.99
F,0.03,51,20,28.32
F,0.03,52,20,31.79
F,0.03,53,20,35.61
F,0.03,54,20,39.87
F,0.03,55,20,46.81
F,0.03,56,20,49.22
F,0.03,57,20,56.65
F,0.03,58,20,65.17
F,0.03,59,20,83.05
F,0.03,60,20,92.63
F,0.03,61,20,104.59
F,0.03,62,20,123.66
F,0.03,63,20,142.64
F,0.03,64,20,195.91
F,0.03,65,20,98.71
M,0.04,20,21,5.01
M,0.04,21,21,5.05
M,0.04,22,21,5.16
M,0.04,23,21,5.25
M,0.04,24,21,5.34
M,0.04,25,21,5.45
M,0.04,26,21,5.55
M,0.04,27,21,5.76
M,0.04,28,21,6.02
M,0.04,29,21,6.10
M,0.04,30,21,6.22
M,0.04,31,21,6.54
M,0.04,32,21,6.83
M,0.04,33,21,7.25
M,0.04,34,21,7.76
M,0.04,35,21,8.26
M,0.04,36,21,8.85
M,0.04,37,21,9.86
M,0.04,38,21,10.98
M,0.04,39,21,11.77
M,0.04,40,21,12.68
M,0.04,41,21,13.58
M,0.04,42,21,13.96
M,0.04,43,21,15.38
M,0.04,44,21,16.92
M,0.04,45,21,18.73
M,0.04,46,21,23.23
M,0.04,47,21,26.45
M,0.04,48,21,29.87
M,0.04,49,21,33.55
M,0.04,50,21,39.17
M,0.04,51,21,45.47
M,0.04,52,21,52.31
M,0.04,53,21,60.01
M,0.04,54,21,68.72
M,0.04,55,21,75.88
M,0.04,56,21,83.58
M,0.04,57,21,91.40
M,0.04,58,21,100.07
M,0.04,59,21,107.64
M,0.04,60,21,113.31
M,0.04,61,21,121.85
M,0.04,62,21,144.69
M,0.04,63,21,180.17
M,0.04,64,21,264.66
M,0.04,65,21,136.20
M,0.03,20,21,4.91
M,0.03,21,21,4.95
M,0.03,22,21,5.03
M,0.03,23,21,5.12
M,0.03,24,21,5.20
M,0.03,25,21,5.29
M,0.03,26,21,5.37
M,0.03,27,21,5.57
M,0.03,28,21,5.80
M,0.03,29,21,5.87
M,0.03,30,21,5.99
M,0.03,31,21,6.28
M,0.03,32,21,6.56
M,0.03,33,21,6.94
M,0.03,34,21,7.44
M,0.03,35,21,7.93
M,0.03,36,21,8.51
M,0.03,37,21,9.52
M,0.03,38,21,10.62
M,0.03,39,21,11.21
M,0.03,40,21,12.33
M,0.03,41,21,12.98
M,0.03,42,21,13.50
M,0.03,43,21,14.86
M,0.03,44,21,16.32
M,0.03,45,21,18.06
M,0.03,46,21,22.40
M,0.03,47,21,25.52
M,0.03,48,21,28.83
M,0.03,49,21,32.41
M,0.03,50,21,37.95
M,0.03,51,21,44.16
M,0.03,52,21,50.95
M,0.03,53,21,58.60
M,0.03,54,21,67.27
M,0.03,55,21,74.30
M,0.03,56,21,81.86
M,0.03,57,21,89.54
M,0.03,58,21,98.06
M,0.03,59,21,105.47
M,0.03,60,21,111.69
M,0.03,61,21,120.22
M,0.03,62,21,143.27
M,0.03,63,21,178.98
M,0.03,64,21,263.70
M,0.03,65,21,135.96
F,0.04,20,21,4.52
F,0.04,21,21,4.52
F,0.04,22,21,4.52
F,0.04,23,21,4.52
F,0.04,24,21,4.52
F,0.04,25,21,4.55
F,0.04,26,21,4.61
F,0.04,27,21,4.73
F,0.04,28,21,4.87
F,0.04,29,21,5.00
F,0.04,30,21,5.12
F,0.04,31,21,5.26
F,0.04,32,21,5.41
F,0.04,33,21,5.66
F,0.04,34,21,5.99
F,0.04,35,21,6.45
F,0.04,36,21,7.03
F,0.04,37,21,7.42
F,0.04,38,21,7.91
F,0.04,39,21,8.49
F,0.04,40,21,9.41
F,0.04,41,21,10.49
F,0.04,42,21,11.80
F,0.04,43,21,13.48
F,0.04,44,21,13.75
F,0.04,45,21,14.03
F,0.04,46,21,14.86
F,0.04,47,21,16.88
F,0.04,48,21,19.00
F,0.04,49,21,23.99
F,0.04,50,21,27.11
F,0.04,51,21,30.51
F,0.04,52,21,34.04
F,0.04,53,21,37.92
F,0.04,54,21,42.23
F,0.04,55,21,49.29
F,0.04,56,21,51.64
F,0.04,57,21,59.13
F,0.04,58,21,67.70
F,0.04,59,21,85.80
F,0.04,60,21,95.25
F,0.04,61,21,107.08
F,0.04,62,21,125.38
F,0.04,63,21,144.31
F,0.04,64,21,197.56
F,0.04,65,21,99.59
F,0.03,20,21,4.42
F,0.03,21,21,4.42
F,0.03,22,21,4.42
F,0.03,23,21,4.42
F,0.03,24,21,4.42
F,0.03,25,21,4.42
F,0.03,26,21,4.48
F,0.03,27,21,4.59
F,0.03,28,21,4.71
F,0.03,29,21,4.82
F,0.03,30,21,4.93
F,0.03,31,21,5.05
F,0.03,32,21,5.20
F,0.03,33,21,5.43
F,0.03,34,21,5.75
F,0.03,35,21,6.22
F,0.03,36,21,6.78
F,0.03,37,21,7.19
F,0.03,38,21,7.69
F,0.03,39,21,8.27
F,0.03,40,21,9.16
F,0.03,41,21,10.19
F,0.03,42,21,11.48
F,0.03,43,21,11.84
F,0.03,44,21,12.38
F,0.03,45,21,13.10
F,0.03,46,21,14.45
F,0.03,47,21,16.42
F,0.03,48,21,18.48
F,0.03,49,21,23.38
F,0.03,50,21,26.44
F,0.03,51,21,29.78
F,0.03,52,21,33.24
F,0.03,53,21,37.06
F,0.03,54,21,41.31
F,0.03,55,21,48.28
F,0.03,56,21,50.63
F,0.03,57,21,58.08
F,0.03,58,21,66.59
F,0.03,59,21,84.53
F,0.03,60,21,94.06
F,0.03,61,21,105.98
F,0.03,62,21,124.39
F,0.03,63,21,143.42
F,0.03,64,21,196.83
F,0.03,65,21,99.40
M,0.04,20,22,5.04
M,0.04,21,22,5.15
M,0.04,22,22,5.27
M,0.04,23,22,5.40
M,0.04,24,22,5.53
M,0.04,25,22,5.67
M,0.04,26,22,5.80
M,0.04,27,22,5.87
M,0.04,28,22,6.15
M,0.04,29,22,6.27
M,0.04,30,22,6.62
M,0.04,31,22,6.70
M,0.04,32,22,7.00
M,0.04,33,22,7.40
M,0.04,34,22,7.91
M,0.04,35,22,8.42
M,0.04,36,22,9.01
M,0.04,37,22,10.03
M,0.04,38,22,11.15
M,0.04,39,22,12.37
M,0.04,40,22,13.61
M,0.04,41,22,13.94
M,0.04,42,22,14.45
M,0.04,43,22,16.07
M,0.04,44,22,17.74
M,0.04,45,22,20.46
M,0.04,46,22,25.09
M,0.04,47,22,28.31
M,0.04,48,22,31.74
M,0.04,49,22,35.41
M,0.04,50,22,41.06
M,0.04,51,22,47.37
M,0.04,52,22,54.22
M,0.04,53,22,61.94
M,0.04,54,22,70.62
M,0.04,55,22,77.76
M,0.04,56,22,85.40
M,0.04,57,22,93.11
M,0.04,58,22,101.67
M,0.04,59,22,109.11
M,0.04,60,22,114.62
M,0.04,61,22,123.01
M,0.04,62,22,145.70
M,0.04,63,22,181.03
M,0.04,64,22,265.39
M,0.04,65,22,136.71
M,0.03,20,22,4.94
M,0.03,21,22,5.02
M,0.03,22,22,5.14
M,0.03,23,22,5.26
M,0.03,24,22,5.37
M,0.03,25,22,5.49
M,0.03,26,22,5.61
M,0.03,27,22,5.66
M,0.03,28,22,5.92
M,0.03,29,22,6.02
M,0.03,30,22,6.36
M,0.03,31,22,6.44
M,0.03,32,22,6.72
M,0.03,33,22,7.10
M,0.03,34,22,7.60
M,0.03,35,22,8.08
M,0.03,36,22,8.67
M,0.03,37,22,9.67
M,0.03,38,22,10.78
M,0.03,39,22,11.98
M,0.03,40,22,13.01
M,0.03,41,22,13.47
M,0.03,42,22,13.94
M,0.03,43,22,15.48
M,0.03,44,22,17.04
M,0.03,45,22,19.68
M,0.03,46,22,24.17
M,0.03,47,22,27.29
M,0.03,48,22,30.65
M,0.03,49,22,34.21
M,0.03,50,22,39.78
M,0.03,51,22,46.02
M,0.03,52,22,52.82
M,0.03,53,22,60.49
M,0.03,54,22,69.17
M,0.03,55,22,76.16
M,0.03,56,22,83.67
M,0.03,57,22,91.25
M,0.03,58,22,99.65
M,0.03,59,22,106.93
M,0.03,60,22,112.99
M,0.03,61,22,121.39
M,0.03,62,22,144.28
M,0.03,63,22,179.84
M,0.03,64,22,264.45
M,0.03,65,22,136.47
F,0.04,20,22,4.56
F,0.04,21,22,4.56
F,0.04,22,22,4.56
F,0.04,23,22,4.56
F,0.04,24,22,4.59
F,0.04,25,22,4.61
F,0.04,26,22,4.72
F,0.04,27,22,4.86
F,0.04,28,22,4.99
F,0.04,29,22,5.12
F,0.04,30,22,5.30
F,0.04,31,22,5.37
F,0.04,32,22,5.60
F,0.04,33,22,6.03
F,0.04,34,22,6.10
F,0.04,35,22,6.60
F,0.04,36,22,7.18
F,0.04,37,22,7.57
F,0.04,38,22,8.05
F,0.04,39,22,8.62
F,0.04,40,22,9.56
F,0.04,41,22,10.64
F,0.04,42,22,12.05
F,0.04,43,22,13.99
F,0.04,44,22,14.31
F,0.04,45,22,14.49
F,0.04,46,22,15.89
F,0.04,47,22,17.96
F,0.04,48,22,20.16
F,0.04,49,22,25.36
